ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /6.67,Q. 2 /6.67,Q. 3 /6.67
3874133.0,Finished,16 November 2020  10:56 AM,16 November 2020  12:32 PM,96.0,13.29,5.94,5.12,2.22
3703339.0,Finished,16 November 2020  10:46 AM,16 November 2020  12:30 PM,104.0,12.60,6.59,4.35,1.67
3201608.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,103.0,14.55,6.27,5.51,2.78
3672502.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,10.99,6.18,4.25,0.56
3802984.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,11.30,6.43,3.77,1.11
3801996.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,9.15,5.86,1.06,2.22
3706648.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:28 PM,103.0,14.28,5.94,4.44,3.89
3700914.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,14.03,6.43,4.83,2.78
3800559.0,Finished,16 November 2020  10:46 AM,16 November 2020  12:31 PM,104.0,11.32,4.58,3.96,2.78
3700052.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,12.82,5.38,5.22,2.22
3804472.0,Finished,16 November 2020  10:46 AM,16 November 2020  12:31 PM,105.0,10.95,5.54,5.41,0.00
28007865.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,12.26,4.82,5.22,2.22
3670334.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,10.51,6.18,3.77,0.56
3811248.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,8.52,4.58,3.38,0.56
3700044.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,9.33,3.53,3.57,2.22
3702332.0,Finished,16 November 2020  10:45 AM,16 November 2020  1:05 PM,139.0,6.94,1.29,4.54,1.11
3872484.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,11.68,5.78,3.67,2.22
3970770.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,10.78,6.02,3.09,1.67
3413637.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,9.20,6.67,0.87,1.67
3802658.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,9.47,6.67,2.80,0.00
3520893.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,8.84,6.43,2.42,-
3800131.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,13.70,6.67,4.25,2.78
3800297.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,12.46,5.86,4.93,1.67
2351624.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,5.91,1.93,2.32,1.67
3710230.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,12.83,6.18,3.86,2.78
28008879.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,10.72,4.90,4.15,1.67
