ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /5.00,Q. 2 /3.00,Q. 3 /4.00,Q. 4 /6.00,Q. 5 /1.00,Q. 6 /1.00
3800992.0,Finished,26 septembre 2021  3:02 ,26 septembre 2021  3:35 ,32.67,16.00,5.00,3.00,4.00,3.00,1.00,0.00
28705217.0,Finished,24 septembre 2021  1:17 ,24 septembre 2021  3:06 ,109.0,9.11,1.11,3.00,4.00,0.00,0.00,1.00
28600503.0,Finished,26 septembre 2021  2:05 ,26 septembre 2021  2:33 ,27.42,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3801541.0,Finished,26 septembre 2021  12:21 ,26 septembre 2021  12:43 ,21.75,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21119283.0,Finished,27 septembre 2021  7:53 ,27 septembre 2021  8:15 ,21.8,14.00,5.00,3.00,2.00,3.00,0.00,1.00
28600456.0,Finished,27 septembre 2021  9:42 ,27 septembre 2021  10:39 ,57.27,19.44,4.44,3.00,4.00,6.00,1.00,1.00
28606343.0,Finished,26 septembre 2021  4:38 ,26 septembre 2021  5:57 ,79.0,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28618173.0,Finished,26 septembre 2021  11:40 ,27 septembre 2021  12:17 ,37.03,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3703339.0,Finished,26 septembre 2021  7:10 ,26 septembre 2021  8:31 ,81.0,19.00,5.00,3.00,3.00,6.00,1.00,1.00
21116094.0,Finished,25 septembre 2021  9:47 ,25 septembre 2021  10:11 ,24.2,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28614980.0,Finished,23 septembre 2021  3:58 ,23 septembre 2021  4:38 ,40.02,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28615820.0,Finished,25 septembre 2021  3:48 ,25 septembre 2021  4:11 ,23.62,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28603688.0,Finished,26 septembre 2021  4:15 ,26 septembre 2021  5:42 ,87.0,9.22,2.22,3.00,4.00,-,-,-
28606345.0,Finished,24 septembre 2021  3:45 ,24 septembre 2021  4:36 ,51.13,20.00,5.00,3.00,4.00,6.00,1.00,1.00
3811248.0,Finished,27 septembre 2021  9:12 ,27 septembre 2021  10:33 ,81.0,7.78,2.78,-,1.00,3.00,0.00,1.00
28600150.0,Finished,25 septembre 2021  11:21 ,25 septembre 2021  12:39 ,78.0,19.00,5.00,3.00,3.00,6.00,1.00,1.00
3804657.0,Finished,27 septembre 2021  10:20 ,27 septembre 2021  11:29 ,69.0,18.33,3.33,3.00,4.00,6.00,1.00,1.00
3801327.0,Finished,22 septembre 2021  6:57 ,22 septembre 2021  7:25 ,28.02,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21116827.0,Finished,26 septembre 2021  1:38 ,26 septembre 2021  2:05 ,26.25,17.78,2.78,3.00,4.00,6.00,1.00,1.00
3800191.0,Finished,24 septembre 2021  5:09 ,24 septembre 2021  5:59 ,49.57,18.89,3.89,3.00,4.00,6.00,1.00,1.00
28600741.0,Finished,25 septembre 2021  6:04 ,25 septembre 2021  6:42 ,37.37,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28606994.0,Finished,27 septembre 2021  12:18 ,27 septembre 2021  1:08 ,49.7,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28604113.0,Finished,24 septembre 2021  8:45 ,24 septembre 2021  9:55 ,69.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21107392.0,Finished,26 septembre 2021  2:27 ,26 septembre 2021  2:47 ,20.38,16.00,5.00,3.00,4.00,3.00,0.00,1.00
28609954.0,Finished,24 septembre 2021  9:41 ,24 septembre 2021  10:11 ,29.13,11.89,3.89,3.00,4.00,0.00,0.00,1.00
21113585.0,Finished,24 septembre 2021  8:16 ,24 septembre 2021  9:24 ,68.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28607755.0,Finished,27 septembre 2021  12:11 ,27 septembre 2021  1:52 ,101.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28600693.0,Finished,21 septembre 2021  9:48 ,21 septembre 2021  11:06 ,77.0,20.00,5.00,3.00,4.00,6.00,1.00,1.00
28601765.0,Finished,26 septembre 2021  10:41 ,26 septembre 2021  11:26 ,44.87,7.78,2.78,0.00,4.00,0.00,0.00,1.00
28607704.0,Finished,25 septembre 2021  4:49 ,25 septembre 2021  6:20 ,90.0,12.67,1.67,3.00,4.00,3.00,0.00,1.00
3803083.0,Finished,26 septembre 2021  5:46 ,26 septembre 2021  7:34 ,107.0,10.22,2.22,3.00,4.00,0.00,0.00,1.00
3970759.0,Finished,26 septembre 2021  10:54 ,27 septembre 2021  12:54 ,120.0,1.00,0.00,-,-,-,1.00,0.00
28601009.0,Finished,26 septembre 2021  11:38 ,27 septembre 2021  12:01 ,22.97,16.78,2.78,3.00,3.00,6.00,1.00,1.00
28601285.0,Finished,22 septembre 2021  10:21 ,22 septembre 2021  11:09 ,47.95,18.44,4.44,2.00,4.00,6.00,1.00,1.00
3680880.0,Finished,25 septembre 2021  6:53 ,25 septembre 2021  7:05 ,12.85,20.00,5.00,3.00,4.00,6.00,1.00,1.00
21101133.0,Finished,25 septembre 2021  4:44 ,25 septembre 2021  5:28 ,44.58,17.00,5.00,3.00,4.00,3.00,1.00,1.00
3703980.0,Finished,25 septembre 2021  10:28 ,25 septembre 2021  10:50 ,21.73,20.00,5.00,3.00,4.00,6.00,1.00,1.00
